grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
GORAS,Artículos publicados,Publicado en revista especializada,Evaluación de condiciones de fabricación y calidad sensorial de cerveza artesanal tipo lager,Colombia,Journal De Ciencia E Ingeniería ,2145-2628,2020,12,N/A ,1 - 12,10.46571/JCI.2020.1.1,"DANIEL MUNOZ QUINTERO, SEBASTIAN ARIAS GIRALDO",1088
GORAS,Artículos publicados,Publicado en revista especializada,"""Modelo de evaluación de desempeño y plan de formación para una empresa distribuidora y comercializadora de calzado""",Venezuela,Espacios ,0798-1015,2020,41,07 ,26 - 39,,"JAIME ALBERTO BELTRAN RIOS, JOSE ANTONIO LOPEZ GIRALDO",1089
GORAS,Artículos publicados,Publicado en revista especializada,Influencia de la educación nutricional sobre la adopción de preferencias alimentarias en estudiantes de Gastronomía,Colombia,"Cultura, Educación, Sociedad Ces ",2389-7724,2020,11,1 ,235 - 240,10.17981/11.1.2020.17,SUGEY ELENA ANAYA GARCIA,1090
GORAS,Artículos publicados,Publicado en revista especializada,Reacciones químicas de los azúcares simples empleados en la industria alimentaria,Colombia,Lámpsakos ,2145-4086,2019,22,N/A ,123 - 136,10.21501/21454086.3252,"DIANA MARCELA LOPEZ VELASCO, SEBASTIAN ARIAS GIRALDO",1092
GORAS,Artículos publicados,Publicado en revista especializada,"innovación en la Orientación al Mercado en Distribuidoras de Materia Prima de Químicos para la industria de: alimentos, caucho, pegantes, fragancias, detergentes, farmacéuticas y cosméticas",Chile,Informacion Tecnologica ,0716-8756,2019,30, ,1 - 20,10.4067/S0718-07642019000600137,JUAN SANTIAGO CALLE PIEDRAHITA,1093
GORAS,Artículos publicados,Publicado en revista especializada,La violencia intrafamiliar en el desempeño laboral de las mujeres en el sector textil -confección,Colombia,Diversitas : Perspectivas En Psicología ,1794-9998,2019,15,2 ,217 - 284,10.15332/22563067,"LUIS FERNANDO QUINTERO ARANGO, DIANA MARCELA IBAGON PARRA, CARLOS EDUARDO ALVAREZ AGUDELO",1094
GORAS,Artículos publicados,Publicado en revista especializada,Development of an Emotional Salary Model: a Case of Application,India,Indian Journal of Science and Technology ,0974-5645,2019,12,42 ,2 - 18,10.17485/ijst/2019/v12i42/146964,"LUIS FERNANDO QUINTERO ARANGO, JUAN DIEGO BETANCUR ARIAS, VICTOR DANIEL GIL VERA",1095
GORAS,Artículos publicados,Publicado en revista especializada,"""Gestión Del Conocimiento: Una Estrategia Innovadora Para El Desarrollo De Las Universidades"" . En: Colombia",Colombia,Clio América ,1909-941X,2019,13,26 ,1 - 9,10.21676/23897848.3513,"JAIME ALBERTO BELTRAN RIOS, JOSE ANTONIO LOPEZ GIRALDO",1096
GORAS,Artículos publicados,Publicado en revista especializada,El manejo de los recursos económicos y la inteligencia financiera en los estudiantes de educación superior,Venezuela,Espacios ,0798-1015,2019,40,N/A ,1 - 12,,"LUIS FERNANDO QUINTERO ARANGO, LAURA ESTEFANY BUSTAMANTE PENAGOS, JORGE IVAN JIMENEZ SUAREZ, CAMILO ANDRES ECHEVERRI GUTIERREZ, DANY ESTEBAN GALLEGO QUICENO",1097
GORAS,Artículos publicados,Publicado en revista especializada,Evaluación de los parámetros del proceso de congelación para la pulpa de açaí,Colombia,Tecno Lógicas ,0123-7799,2019,22,N/A ,25 - 38,10.22430/22565337.1117,"SEBASTIAN ARIAS GIRALDO, ADELA MARIA CEBALLOS PENALOZA, LUIS FERNANDO GUTIERREZ MOSQUERA",1098
GORAS,Artículos publicados,Publicado en revista especializada,Estudio de preferencias declaradas sobre metodologías de enseñanzas constructivistas,,Revista Educación En Ingeniería ,1900-8260,2019,14,N/A ,83 - 88,10.26507/rei.v14n27.952,NESTOR EDUARDO FLOREZ OVIEDO,1099
GORAS,Artículos publicados,Publicado en revista especializada,Asociatividad empresarial y liderazgo ambidiestro como generadores de innovación,Venezuela,Revista de Ciencias Sociales ,1315-9518,2019,25,N/A ,51 - 72,10.13140/RG.2.2.33071.79529,"JOSE ANTONIO LOPEZ GIRALDO, JAIME ALBERTO BELTRAN RIOS, OLGA INES VELEZ BERNAL, FRANCISCO JAVIER ARIAS VARGAS",1100
GORAS,Artículos publicados,Publicado en revista especializada,La satisfacción laboral y los valores del gerente de aula en las etapas I y II de Educación Básica,Venezuela,Espacios ,0798-1015,2019,40,N/A ,26 - 37,,"VICTOR HUGO MERINO CORDOBA, CARMEN YSABEL MARTINEZ DE MERINO, YAMARU DEL VALLE CHIRINOS ARAQUE, CLAUDIA MILENA PEREZ PERALTA, ANDREA HENAO GRANADA",1101
GORAS,Artículos publicados,Publicado en revista especializada,Incidencia de la aplicación de las Normas Internacionales de Información Financiera-NIIF para PYMES en la valoración de la prestación del servicio de parto. Un estudio de caso,Venezuela,Espacios ,0798-1015,2019,40,N/A ,28 - 48,,"CLAUDIA MILENA PEREZ PERALTA, YAMARU DEL VALLE CHIRINOS ARAQUE",1102
GORAS,Artículos publicados,Publicado en revista especializada,Conceptualización del rol de la orientación al mercado en comercializadoras de químicos en la ciudad de Medellín,Chile,Ingeniare ,0718-3305,2019,27,1 ,8 - 21,10.4067/S0718,JUAN SANTIAGO CALLE PIEDRAHITA,1103
GORAS,Artículos publicados,Publicado en revista especializada,Cooperativismo como compromiso para la construcción de la paz en Colombia,Venezuela,Revista de Ciencias Sociales ,1315-9518,2019,25,1 ,156 - 169,10.31876/rcs.v25i1.29606,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",1104
GORAS,Artículos publicados,Publicado en revista especializada,La importancia de los recursos financieros personales y su relación con la inteligencia financiera: revisión documental,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2018,55,1 ,172 - 191,,JORGE IVAN JIMENEZ SANCHEZ,1105
GORAS,Artículos publicados,Publicado en revista especializada,Modelo de salario emocional para la fidelización de los colaboradores en la búsqueda de una organización competitiva,Venezuela,Espacios ,0798-1015,2018,39,41 ,35 - 43,n/a,"LUIS FERNANDO QUINTERO ARANGO, JUAN DIEGO BETANCUR ARIAS",1106
GORAS,Artículos publicados,Publicado en revista especializada,Estrategias de las multilatinas colombianas y su proceso de internacionalización,Colombia,Espacios ,0798-1015,2018,39,42 ,1 - 7,N/A,LUIS FERNANDO QUINTERO ARANGO,1107
GORAS,Artículos publicados,Publicado en revista especializada,Barreras legales para la introducción del Crowdfunding en Colombia: análisis comparativo con España,Colombia,Espacios ,0798-1015,2018,39,37 ,8 - 20,http://www.revistaespacios.com/a18v39n37/18393708.html,"JORGE IVAN JIMENEZ SANCHEZ, FARLEY SARY ROJAS RESTREPO, DIEGO ALEJANDRO RAMIREZ TAPIAS",1108
GORAS,Artículos publicados,Publicado en revista especializada,Responsabilidad Social Universitaria como estrategia de impacto para el fomento de la cultura ambiental en comunidades vulnerables,Venezuela,Espacios ,0798-1015,2018,39,N/A ,3 - 12,10.48082/espacios-,"YAMARU DEL VALLE CHIRINOS ARAQUE, CLAUDIA MILENA PEREZ PERALTA, VICTOR HUGO MERINO CORDOBA, CARMEN YSABEL MARTINEZ DE MERINO",1109
GORAS,Artículos publicados,Publicado en revista especializada,Energy and productivity yield assessment of a traditional furnace for noncentrifugal brown sugar (panela) production,Egipto,International Journal of Chemical Engineering ,1687-8078,2018,2018,N/A ,1 - 10,10.1155/2018/6841975,"LUIS FERNANDO GUTIERREZ MOSQUERA, SEBASTIAN ARIAS GIRALDO, ADELA MARIA CEBALLOS PENALOZA",1110
GORAS,Artículos publicados,Publicado en revista especializada,Relación entre liderazgo e innovación en las Pymes de la comuna once de Medellín,Colombia,Clio América ,1909-941X,2018,12,N/A ,52 - 61,10.21676/23897848.2616,"JAIME ALBERTO BELTRAN RIOS, JOSE ANTONIO LOPEZ GIRALDO, OLGA INES VELEZ BERNAL",1111
GORAS,Artículos publicados,Publicado en revista especializada,El clima organizacional en el emprendimiento sostenible,Venezuela,Revista Escuela De Administración De Negocios ,0120-8160,2018,84,N/A ,31 - 51,,YAMARU DEL VALLE CHIRINOS ARAQUE,1112
GORAS,Artículos publicados,Revisión (Survey),FACTORES ASOCIADOS A LAS PREFERENCIAS ALIMENTARIAS DE LOS NIÑOS,Colombia,Eleuthera ,2011-4532,2018,18,N/A ,58 - 73,10.17151,SUGEY ELENA ANAYA GARCIA,1113
GORAS,Artículos publicados,Publicado en revista especializada,MEDIOS DIGITALES EMERGENTES EN LA IMPLEMENTACIÓN DE DIDÁCTICAS ESPECÍFICAS EN EL PROGRAMA DE ADMINISTRACIÓN DE EMPRESAS,España,Prisma Social ,1989-3469,2018,21,N/A ,438 - 457,,"UBEIMAR AURELIO OSORIO ATEHORTUA, SANDRA MILENA MALAVERA PINEDA",1114
GORAS,Artículos publicados,Publicado en revista especializada,Efecto de la Estrategia Instruccional Resolución de Problemas desde una Perspectiva Heurística en el Rendimiento Académico de Cálculo II,Venezuela,Espacios ,0798-1015,2018,39,N/A ,11 - 25,,"VICTOR HUGO MERINO CORDOBA, YAMARU DEL VALLE CHIRINOS ARAQUE, CARMEN YSABEL MARTINEZ DE MERINO, CLAUDIA MILENA PEREZ PERALTA",1115
GORAS,Artículos publicados,Publicado en revista especializada,Análisis del aprendizaje:una revisión sistemática de literatura,Colombia,Revista Activa Tecnológico De Antioquia ,2027-8101,2018,10,1 ,15 - 26,,VICTOR DANIEL GIL VERA,1116
GORAS,Artículos publicados,Publicado en revista especializada,Neuromarketing en la publicidad y su impacto en el consumidor del sector retail de la cíudad de Medellín (Colombia),Venezuela,Espacios ,0798-1015,2018,39,N/A ,116 - 124,N/A,"LUIS FERNANDO QUINTERO ARANGO, JORMARIS MARTINEZ GOMEZ",1117
GORAS,Artículos publicados,Publicado en revista especializada,Emprendimiento sostenible para el desarrollo económico de las PYMES.,Venezuela,Espacios ,0798-1015,2018,39,N/A ,03 - 11,10.48082/espacios-,"YAMARU DEL VALLE CHIRINOS ARAQUE, CARMEN YSABEL MARTINEZ DE MERINO, CLAUDIA MILENA PEREZ PERALTA, VICTOR HUGO MERINO CORDOBA",1118
GORAS,Artículos publicados,Publicado en revista especializada,La violencia intrafamiliar y los impactos en el ámbito laboral: análisis comparativo.,Colombia,Revista Latinoamericana De Estudios De Familia ,2215-8758,2017,9,N/A ,65 - 79,10.17151/rlef.2017.9.5.,"LUIS FERNANDO QUINTERO ARANGO, DIANA MARCELA IBAGON PARRA, CARLOS EDUARDO ALVAREZ AGUDELO",1119
GORAS,Artículos publicados,Publicado en revista especializada,Responsabilidad social empresarial en las empresas del sector minorista,Colombia,Clio América ,1909-941X,2017,11,N/A ,146 - 159,10.21676/23897848.2436,LUIS FERNANDO QUINTERO ARANGO,1120
GORAS,Artículos publicados,Publicado en revista especializada,"Factores de la violencia intrafamiliar en el género femenino: análisis comparativo aplicado en tres empresas del sector textil confección de las ciudades de Medellín, Bogotá y Manizales",Venezuela,Espacios ,0798-1015,2017,38,54 ,1 - 20,N/A,"LUIS FERNANDO QUINTERO ARANGO, CARLOS EDUARDO ALVAREZ AGUDELO, DIANA MARCELA IBAGON PARRA",1121
GORAS,Artículos publicados,Publicado en revista especializada,Situación del Crowdfunding como mecanismo para la financiación de PyMEs en Colombia,Venezuela,Espacios ,0798-1015,2017,38,43 ,24 - 36,,JORGE IVAN JIMENEZ SANCHEZ,1122
GORAS,Artículos publicados,Publicado en revista especializada,Aplicación del Costo de Capital en las pymes en Colombia: una revisión,Colombia,SCIENCE OF HUMAN ACTION ,2500-669X,2017,2,2 ,1 - 36,10.21501/issn.2500-669X,JORGE IVAN JIMENEZ SANCHEZ,1123
GORAS,Artículos publicados,Publicado en revista especializada,Formar para la investigación: base de la profesionalidad del licenciado en educación en Colombia,Colombia,Encuentros ,1692-5858,2017,15,N/A ,157 - 174,10.15665/re.v15i2.610,JUAN SANTIAGO CALLE PIEDRAHITA,1124
GORAS,Artículos publicados,Publicado en revista especializada,Herramienta ¿Gerencia del Valor¿ para el diagnóstico financiero en las Empresas Sociales del Estado,Venezuela,Espacios ,0798-1015,2017,38,23 ,14 - 25,,JORGE IVAN JIMENEZ SANCHEZ,1125
GORAS,Artículos publicados,Publicado en revista especializada,Necesidad de reconocimiento y síndrome de selfie: un análisis relacional basado en minería de datos,Colombia,Ingenierías USBMed ,2027-5846,2017,8,1 ,71 - 76,http://dx.doi.org/10.21500/20275846.2835,VICTOR DANIEL GIL VERA,1126
GORAS,Artículos publicados,Publicado en revista especializada,Liderazgo Espiritual y Procesos de Conocimiento Organizacional: Nuevas Relaciones en el Campo de la Gestión del Conocimiento.,Venezuela,Espacios ,0798-1015,2016,37,37 ,24 - 35,,"CARLOS MARIO DURANGO YEPES, LORENA MARTINEZ SOTO",1127
GORAS,Artículos publicados,Publicado en revista especializada,Gestión del Conocimiento en el area de arquitectura: aprendizajes y Saberes en Medellín,Venezuela,Revista Venezolana de Gerencia ,1315-9984,2016,21,76 ,627 - 641,10.52080/rvg.v26i94,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",1128
GORAS,Artículos publicados,Publicado en revista especializada,Aplicación de inductores generadores de valor para la gestión en microempresas,Colombia,Revista En Contexto ,2346-3279,2016,4,5 ,99 - 116,,JORGE IVAN JIMENEZ SANCHEZ,1129
GORAS,Artículos publicados,Publicado en revista especializada,Development of a general crowdsourcing maturity model,Colombia,Cuadernos De Administración ,0120-4645,2016,32,55 ,72 - 86,,"CARLOS MARIO DURANGO YEPES, VICTOR DANIEL GIL VERA",1130
GORAS,Artículos publicados,Publicado en revista especializada,La formación en los postgrados en administración: Desarrollo de competencias para la investigación,Venezuela,Espacios ,0798-1015,2016,37,10 ,E - 1,"NA","JORMARIS MARTINEZ GOMEZ, MARIO LEON RESTREPO MUNERA, JUAN GUILLERMO SALDARRIAGA RIOS",1132
GORAS,Artículos publicados,Publicado en revista especializada,Un Acercamiento a la Comprensión del Perfil de la Inteligencia Emocional.,Colombia,"Revista Latinoamericana De Ciencias Sociales, Niñez Y Juventud ",1692-715X,2016,14,1 ,331 - 345,10.11600/1692715x.14122220814,"JUAN SANTIAGO CALLE PIEDRAHITA, GLORIA MARIA ISAZA ZAPATA",1133
GORAS,Artículos publicados,Publicado en revista especializada,Distancia a la frontera e impacto asimétrico en los sectores económicos por las políticas de desregulación,Colombia,Revista Lasallista de Investigacion ,1794-4449,2016,13,1 ,31 - 48,,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",1134
GORAS,Artículos publicados,Publicado en revista especializada,Capacidad de innovación de proceso y desempeño innovador: efecto mediador de la capacidad de innovación de producto.,Colombia,Ad-Minister Revista Escuela De Administración ,1692-0279,2015,27,N/A ,75 - 93, 10.17230/ad-minister.27. 4,CARLOS MARIO DURANGO YEPES,1136
GORAS,Artículos publicados,Publicado en revista especializada,Exploring knowledge management maturity from funcionalist and interpretivist perspectives,Colombia,Entramado ,1900-3803,2015,11,1 ,94 - 104,http://dx.doi.org/10.18041/entramado.2015v11n1.21112,"CARLOS MARIO DURANGO YEPES, JOSE ENRIQUE ARIAS PEREZ",1140
GORAS,Artículos publicados,Publicado en revista especializada,METODOLOGÍA PARA EVALUAR LA MADUREZ DE LA GESTIÓN DEL CONOCIMIENTO EN ALGUNAS GRANDES EMPRESAS COLOMBIANAS,Colombia,Tecnura ,0123-921X,2015,19,43 ,14 - 30,,MARTHA ELENA QUINTERO MUNOZ,1141
GORAS,Artículos publicados,Publicado en revista especializada,Bioética y tecnología digital: una puerta a la investigación desde la perspectiva de las ciencias sociales,Colombia,Produccion y Limpia ,1909-0455,2014,9,"NA ",101 - 117,,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",1142
GORAS,Artículos publicados,Publicado en revista especializada,Aportes de la ética de Emmanuel Lévinas para el concepto de responsabilidad social empresarial,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2013,38, ,16 - 26,,"ALEXANDER MARIN LOPEZ, ELKIN HORACIO QUIROS LIZARAZO",1144
GORAS,Artículos publicados,Publicado en revista especializada,Impactos de responsabilidad social-Fundación Universitaria Monserrate,Colombia,Revista Venezolana de Gerencia ,1315-9984,2012,17,59 ,498 - 511,,"CARLOS ANDRES ARISTIZABAL BOTERO, CLAUDIA CONSUELO** GONZALEZ RAMIREZ, NUBIA BOLIVAR, CLAUDIA CONSUELO GONZALEZ RAMIREZ, GUSTAVO DURAN  HERRERA",1145
GORAS,Artículos publicados,Publicado en revista especializada,"Asociaciones entre madurez de gestión del conocimiento y desempeño innovador: organización y personas, e interpretación",Colombia,Revista Lasallista de Investigacion ,1794-4449,2012,9,1 ,86 - 95,,JOSE ENRIQUE ARIAS PEREZ,1146
GORAS,Artículos publicados,Publicado en revista especializada,Reflexiones criticas sobre las dinámicas del emprendimiento en la educación superior,Colombia,Revista De Investigaciones ,0121-067X,2012,1,19 ,17 - 37,,"MARTHA DEL SOCORRO ALZATE CARDENAS, OVIDIO HERRERA RIVERA, GLORIA LUCILA AGUDELO RESTREPO",1147
GORAS,Artículos publicados,Publicado en revista especializada,Los procesos de transferencia de conocimiento en algunas universidades colombianas,Brasil,Revista Escenario  ,2011-9097,2011,1,11 ,34 - 48,http://revistas.cecar.edu.co/escenarios/article/view/242/226,CARLOS ANDRES ARISTIZABAL BOTERO,1148
GORAS,Artículos publicados,Publicado en revista especializada,Transferencia de conocimiento orientada a la innovación social en la relación ciencia-tecnología y sociedad,Colombia,Revista Pensamiento Y Gestión ,0122-5073,2011,31,1 ,137 - 166,,"JOSE ENRIQUE ARIAS PEREZ, CARLOS ANDRES ARISTIZABAL BOTERO",1150
GORAS,Artículos publicados,Publicado en revista especializada,"El Dato, la información, el conocimiento y su productividad en empresas del sector público de Medellín",Colombia,Semestre Económico ,0120-6346,2011,14,28 ,95 - 110,http://www.scielo.org.co/pdf/seec/v14n28/v14n28a7.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ",1153
GORAS,Artículos publicados,Publicado en revista especializada,Las prácticas: acciones intencionadas que configuran sentidos que enriquecen la construcción de personas y profesionales comprometidos socialmente,Colombia,Revista Escenario  ,2011-9097,2010,1,8 ,57 - 77,,CARLOS ANDRES ARISTIZABAL BOTERO,1154
GORAS,Artículos publicados,Publicado en revista especializada,Construcción de una herramienta para la identificación de conocimientos clave en el proceso de I+D+i en la UPB,Colombia,Revista Ciencias Estrategicas ,1794-8347,2009,17,21 ,75 - 88,,CARLOS MARIO DURANGO YEPES,1156
GORAS,Artículos publicados,Publicado en revista especializada,El Seminario de Investigación y su Relación con las Diferentes Metodologías y Estrategias de Enseñanza Aprendizaje,Colombia,Investigacion y Educacion en Enfermeria ,0120-5307,2008,26,2 ,72 - 79,https://www.researchgate.net/profile/Jorge_Toro6/publication/262463994_Seminar_research_and_the_relation_with_different_strategies_and_methodologies_of_learning_and_teaching/links/542ade2e0cf29bbc126a786e.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JORGE ARBEY TORO OCAMPO, BEATRIZ ELENA OSPINA RAVE",1160
GORAS,Artículos publicados,Publicado en revista especializada,Prospectiva del Marketing Social en Empresas de Servicio. El Marketing Social: Más allá de las Acciones de Responsabilidad Social Empresarial,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2007,10,17 ,25 - 40,,"CARLOS ANDRES ARISTIZABAL BOTERO, MARIO LEON RESTREPO MUNERA, JOSE ENRIQUE ARIAS PEREZ",1162
GORAS,Artículos publicados,Publicado en revista especializada,La Influencia de la Dimensión Humana en la Gestión del Conocimiento,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2007,10,17 ,78 - 83,,CARLOS ANDRES ARISTIZABAL BOTERO,1164
GORAS,Artículos publicados,Publicado en revista especializada,Impactos del Mercadeo Social en Organizaciones de Servicios,Colombia,Semestre Económico ,0120-6346,2007,10,19 ,113 - 123,,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ, MARIO LEON RESTREPO",1168
GORAS,Artículos publicados,Publicado en revista especializada,Aspectos Financieros mínimos para desarrollar procesos de negociación internacional con visión estratégica hacia el TLC con Estados Unidos.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,N/A,N/A ,6 - 13,,MARTHA DEL SOCORRO ALZATE CARDENAS,1170
GORAS,Artículos publicados,Publicado en revista especializada,"Breve Análisis del sector cosmético colombiano y de aseo frente a la preparación para el Tratado de Libre Comercio con Estados Unidos, en el ámbito de la competitividad.",Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,1,N/A ,7 - 26,,MARTHA DEL SOCORRO ALZATE CARDENAS,1171
GORAS,Artículos publicados,Publicado en revista especializada,Diagnóstico para el montaje del centro de gestión empresarial en la facultad de administración,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,1,N/A ,105 - 117,,"ANA ISABEL GIRALDO DIAZ, NANCY PATRICIA CEBALLOS ATEHORTUA, MARTHA DEL SOCORRO ALZATE CARDENAS",1172
GORAS,Artículos publicados,Publicado en revista especializada,Importancia de la investigación como eje transversal del conocimiento.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2005,1,N/A ,1 - 7,,MARTHA DEL SOCORRO ALZATE CARDENAS,1173
GORAS,Artículos publicados,Publicado en revista especializada,"Fundamentación teórica, metodológica y operativa de la línea de investigación en organizaciones",Colombia,Textos Y Argumentos ,1692-1135,2004,4, ,7 - 60,,YOMAR JAVIER SANCHEZ CAICEDO,1175
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Revisión del cumplimiento del ODS-5 (igualdad de género) en el contexto colombiano,Colombia,Criterio Libre ,1900-0642,2022,20,36 ,1 - 12,10.18041/1900-0642,"CANDY LORENA CHAMORRO GONZALEZ, JENNY MARCELA ACEVEDO VALENCIA",1176
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Evolución de los grupos de investigación en el área del derecho en Colombia 2014-2020,Colombia,Revista Ces Derecho ,2145-7719,2022,13,1 ,52 - 69,10.21615/cesder.6384,"ELVIGIA CARDONA ZULETA, ANA MARIA ROLDAN VILLA",1177
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,SOFTWARE PARA LA GESTIÓN DE RIESGOS EN LAS PRÁCTICAS FORENSES DE DERECHO BASADO EN LOS PRINCIPIOS DE LA NORMA ISO 31000 E ISO 27005,Venezuela,Encuentros ,2343-6131,2022,1,N/A ,243 - 257,10.5281/zenodo.6551136,MAURICIO MEJIA LOBO,1178
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Otras miradas sobre los derechos de acceso en asuntos ambientales a partir de los contenidos de la Constitución Ecológica de Colombia,Colombia,Revista Derecho del Estado ,2346-2051,2022,N/A,N/A ,365 - 408,10.18601/01229893.n52.12.,"JORGE EDUARDO VASQUEZ SANTAMARIA, CAROLINA RESTREPO MUNERA, BEATRIZ ELENA ARCILA SALAZAR",1179
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Infancias desplazadas en El mordisco de la medianoche de Francisco Leal Quevedo,Colombia,Revista Enunciacion ,2248-6798,2022,27, ,1 - 19,10.14483/22486798.18735,"NATALIA ANDREA ALZATE ALZATE",1180
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"La escuela: construcción de paz, potencial de memoria y socialización política con primera infancia",,Revista Colombiana De Educación ,0120-3916,2022,1,84 ,1 - 18,,PAOLA ANDREA CARMONA TORO,1181
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Parámetros para orientar procesos informales de concertación en movilidad urbana sostenible en Colombia,Estados Unidos,Qualitative Report ,1052-0147,2021,26,N/A ,3534 - 3550,10.46743/2160-3715/2021.5129,"ERIKA JOULLIETH CASTRO BUITRAGO, JORGE EDUARDO VASQUEZ SANTAMARIA",1182
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Conocimiento sobre las aplicaciones del mindfulness a la mediación de conflictos: revisión bibliográfica mixta,Colombia,Juridicas ,1794-2918,2021,18,2 ,103 - 125,10.17151/jurid.2021.18.2.7,"ROBERTO MAURICIO ROMERO CARDENAS, DAVID ANDRES DIEZ GOMEZ",1184
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Transformaciones de la investigación jurídica y sociojurídica en derecho en tres subregiones andinas de Colombia,Colombia,"Saber, Ciencia Y Libertad ",1794-7154,2021,16,N/A ,109 - 135,10.18041/2382-3240/saber.2021v16n1.7519,"JORGE EDUARDO VASQUEZ SANTAMARIA, KATY LUZ MILLAN OTERO, MARTA CECILIA MAYA ZULUAGA",1185
JURIDICAS Y SOCIALES,Artículos publicados,Revisión (Survey),Ciudadanía de las mujeres: una revisión desde la ciencia política,Colombia,ANALECTA POLITICA ,2390-0067,2021,11,20 ,109 - 138,10.18566/apolit.v11n20.a06,JENNY MARCELA ACEVEDO VALENCIA,1186
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Enseñanza y Aprendizaje Clínico del Derecho (EACD) Investigación: integración para la educación jurídica,Chile,Estudios Pedagógicos (Valdivia) ,0718-0705,2021,47,N/A ,431 - 451,10.4067/S0718-07052021000100431,"ANGELA MARIA RESTREPO JARAMILLO, JORGE EDUARDO VASQUEZ SANTAMARIA",1188
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,De narrativas de la violencia a narrativas del perdón: aproximación desde crónicas periodísticas Colombianas,Colombia,Justicia ,0124-7441,2021,26,39 ,129 - 152,10.17081/just,"JORGE EDUARDO VASQUEZ SANTAMARIA, NATALIA ANDREA ALZATE ALZATE",1189
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,UNA REFLEXIÓN CRÍTICA SOBRE LA ENSEÑANZA CLÍNICA DEL DERECHO COMO MODELO PEDAGÓGICO,Colombia,Revista Via Iuris ,1909-5759,2021,N/A,N/A ,1 - 43,,JORGE EDUARDO VASQUEZ SANTAMARIA,1190
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,¿EDUCACIÓN INTERCULTURAL? A PROPÓSITO DEL FENÓMENO MIGRATORIO VENEZOLANO EN MEDELLÍN,México,Revista Ius - ,1870-2147,2021,15,47 ,325 - 342,10.35487/rius.v15i47.2021.675,"NATALIA BAENA ROBLEDO, ELVIGIA CARDONA ZULETA",1191
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Soberanía y ambiente en la Constitución de 1991. Un análisis del uso y efectos del glifosato en la lucha antidrogas en Colombia,Colombia,Estudios Socio-Jurídicos ,0124-0579,2021,23,1 ,1 - 28,10.12804/23i1,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",1192
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Autenticidad y debido proceso en los mensajes de Whatsapp: Una revisión en los casos de divorcio, disponible en https://rchdt.uchile.cl/index.php/RCHDT/article/view/58039",Colombia,Revista Chilena de Derecho y Tecnologia ,0719-2584,2021,10,2 ,1 - 26,10.5354/0719-2584.2021.58039,"DANY STEVEN GOMEZ AGUDELO, JUAN ESTEBAN AGUIRRE ESPINOSA, JENNY MARCELA ACEVEDO VALENCIA",1193
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,EL INCREMENTO DEL RIESGO POR COVID-19 EN COLOMBIA A RAÍZ DEL ESTADO DE LA INFORMACIÓN PARA LA PREVENCIÓN DE DESASTRES TÉCNICAMENTE PREVISIBLES,Colombia,Revista Republicana ,2256-5027,2020,29,N/A ,165 - 183,10.21017/Rev.Repub,JORGE EDUARDO VASQUEZ SANTAMARIA,1194
