grupo,categoria,tipo_evento,titulo,ciudad_evento,fecha_inicio,fecha_fin,ambito,tipo_participacion,nombre_InstituciÃ³n,tipo_vinculaciÃ³n
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,SEMINARIO INTERNACIONAL-CIRCULO DE INVESTIGACIÓN DE DERECHO,Lima, 2019-09-27 , 2019-09-27 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,III Congreso Internacional de Investigación en las Ciencias Económicas y Administrativas,Alamos, 2019-09-26 , 2019-09-27 , Internacional, Ponente Instituciones asociadas, Universidad de Sonora,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,"V CONGRESO INTERNACIONAL DE DERECHO PROCESAL: LOS PARADIGMAS DEL PROCESO CIVIL, CONSTITUCIONAL Y PENAL",Lima, 2019-09-26 , 2019-09-27 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,I SEMINARIO INTERNACIONAL DE DERECHO PROCESAL,Lima, 2019-09-26 , 2019-09-26 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,SEMINARIO-TALLER de CONSTRUCCIÓN DE PREGUNTAS SABER- PRO 2019,MANIZALES, 2019-07-15 , 2019-07-17 , Nacional, Asistente Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,"V JORNADAS INTERNACIONALES DE DERECHO: CULTURA, RECONSTRUCCIÓN DEL TEJIDO SOCIAL Y PAZ",MEDELLÍN, 2019-07-03 , 2019-07-03 , Internacional," Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,MIGRACIÓN DESDE LA PERSPECTIVA DE LOS DERECHOS HUMANOS,MEDELLÍN, 2019-05-31 , 2019-05-31 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,XIII Encuentro del Nodo Antioquia de la red de Grupos y Centros de Investigación Jurídica y Sociojurídica,MEDELLÍN, 2019-05-31 , 2019-05-31 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD DE MEDELLIN,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,I Congreso Internacional de Administración Pública,MEDELLÍN, 2019-05-15 , 2019-05-17 , Internacional, Ponente Instituciones asociadas, POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,¿feminicidio: verdades y mentiras de cara a la protección de lo femenino?,MEDELLÍN, 2019-05-09 , 2019-05-09 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,"IV JORNADAS INTERNACIONALES DE DERECHO ""SISTEMAS PROCESALES ACUSATORIOS EN AMERICA LATINA""",MEDELLÍN, 2019-04-25 , 2019-04-25 , Internacional," Asistente , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Lección Inaugural Red De Consultorios Jurídicos y Centros de conciliación de Antioquia,MEDELLÍN, 2019-03-26 , 2019-03-26 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Foro de investigación en Derecho,MEDELLÍN, 2019-02-25 , 2019-02-25 , Nacional, Asistente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Sexto Curso Internacional Especializado en Derechos Humanos,MEDELLÍN, 2018-11-26 , 2018-12-07 , Internacional," Asistente , Organizador Instituciones asociadas", Universidad Católica Luis Amigó,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,5 CONCURSO INTERNACIONAL DE DERECHOS HUMANOS,MEDELLÍN, 2018-11-26 , 2018-11-30 , Internacional," Asistente , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,II Jornada de Investigación Jurídica y Sociojurídica Programa de Derecho U. Luis Amigó Manizales,MANIZALES, 2018-11-15 , 2018-11-15 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Jornadas de capacitación y sensibilización: la violencia de género. Un obstáculo para el desarrollo de la sociedad,MANIZALES, 2018-11-15 , 2018-11-15 , Nacional, Ponente Instituciones asociadas, Alcaldia Municipal De Manizales,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,II Jornada de Investigación Jurídica y Sociojurídica Programa de Derecho U. Luis Amigó Manizales,MANIZALES, 2018-11-15 , 2018-11-16 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Primer Encuentro de Programas de Derecho de la ciudad de Manizales,MANIZALES, 2018-10-23 , 2018-10-24 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,III JORNADAS INTERNACIONALES DE DERECHO,MEDELLÍN, 2018-10-20 , 2018-10-20 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,SEMINARIO DERECHOS HUMANOS,El oro / Machala, 2018-10-11 , 2018-10-11 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,SIMPOSIO DE INVESTIGACIÓN,MANIZALES, 2018-09-26 , 2018-09-26 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,CUMBRE LÍDERES POR LA EDUCACIÓN,BOGOTÁ, 2018-09-19 , 2018-09-20 , Nacional, Asistente Instituciones asociadas, Revista Semana,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Seminario-Taller: Construcción de documentos maestros y gestión curricular,BOGOTÁ, 2018-09-17 , 2018-09-21 , Nacional, Asistente Instituciones asociadas, Universidad Santo Tomás - Sede Bogotá,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Encuentro sobre Derechos Humanos y Taller de Protección Internacional de Derechos Humanos,Novojoa, 2018-09-14 , 2018-09-14 , Nacional," Organizador , Ponente Magistral Instituciones asociadas", Universidad de Sonora,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,Jornada Internacional de Derecho Penal y Procesal Penal y Café Jurídico Universitario,Hermosillo, 2018-09-14 , 2018-09-14 , Internacional, Ponente Instituciones asociadas, Universidad De Sonora,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Jornada Internacional de Derecho Penal y Derecho Procesal Penal,Novojoa, 2018-09-13 , 2018-09-15 , Internacional," Organizador , Ponente Magistral Instituciones asociadas", Universidad de Sonora,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,"Mesa redonda: Derechos Humanos, Derecho Internacional Humanitario y Derecho Penal Internacional",Obregon, 2018-09-13 , 2018-09-13 , Internacional," Organizador , Ponente Magistral Instituciones asociadas", SUPREMA CORTE DE JUSTICIA DE LA NACIÓN,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,Jornada Internacional de Derecho Penal y Procesal Penal y Café Jurídico Universitario,Hermosillo, 2018-09-13 , 2018-09-13 , Internacional, Ponente Instituciones asociadas, Universidad De Sonora,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,II JORNADA INTERNACIONAL DE DERECHO,MEDELLÍN, 2018-08-08 , 2018-08-08 , Internacional," Asistente , Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,II JORNADA INTERNACIONAL DE DERECHO,MEDELLÍN, 2018-08-08 , 2018-08-08 , Internacional," Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,X Encuentro de Investigación Jurídica y Sociojurídica Nodo Eje Cafetero,MANIZALES, 2018-05-17 , 2018-05-17 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,III JORNADA DE INVESTIGACION JURÍDICA Y SOCIOJURÍDICA,MANIZALES, 2018-05-16 , 2018-05-18 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,I JORNADA INTERNACIONAL DE DERECHO,MEDELLÍN, 2018-05-03 , 2018-05-03 , Internacional," Asistente , Organizador Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,CONVERSATORIO SOBRE LA CRISIS EN SIRIA Y EL ORIENTE MEDIO,MEDELLÍN, 2018-05-03 , 2018-05-03 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,1 JORNADA INTERNACIONAL DE DERECHO,MEDELLÍN, 2018-05-03 , 2018-05-03 , Internacional," Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,I Foro amigoniano de participación democrática,MANIZALES, 2018-03-08 , 2018-03-08 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,Congreso Internacional  de Derecho Penal y Derechos Humanos,MEDELLÍN, 2018-03-01 , 2018-03-01 , Internacional," Asistente , Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,Congreso Internacional en Derecho penal y DDHH:,MEDELLÍN, 2018-03-01 , 2018-03-01 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Foro ¿La Extradición. Falta de legitimidad o incapacidad del Estado colombiano: historia¿,Madrid, 2017-08-14 , 2017-08-14 , Nacional," Compilador de memorias , Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"""Nuevo código de policía""",GUARNE, 2016-11-23 , 2016-12-02 , Nacional, Ponente Magistral Instituciones asociadas, Secretaría De Gobierno Distrital,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,"""La justicia transicional: verdades y mentiras de los procesos de paz en Colombia"".",MEDELLÍN, 2016-10-04 , 2016-10-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Código Nacional de Policía y Convivencia,MEDELLÍN, 2016-08-25 , 2016-08-25 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,"Justicia transicional ""verdades y mentiras de los procesos de paz en Colombia"".",MEDELLÍN, 2016-08-18 , 2016-08-18 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,VIII Encuentro Nodo Eje Cafetero de Investigación Jurídica y Sociojurídica,Playa del Carmen, 2016-05-10 , 2016-05-10 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Semana de la internacionalización,MANIZALES, 2016-03-15 , 2016-03-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,I Congreso de Internacionalización de la profesión jurídica,MANIZALES, 2015-10-16 , 2015-10-17 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,"la Mesa de trabajo: ""Justicia Restaurativa",MEDELLÍN, 2015-09-09 , 2015-09-09 , Nacional," Asistente , Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,"""Muerte por piedad, Eutanasia"".",MEDELLÍN, 2015-08-27 , 2015-08-27 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Foro Violencia contra la mujer: Feminicidio. efectuado por la Facultad de Derecho y Ciencias Políticas,MEDELLÍN, 2015-08-13 , 2015-08-13 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Diplomatura en Derecho Notarial,MEDELLÍN, 2015-06-10 , 2015-07-23 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"""Derecho Internacional Humanitario""; Cátedra abierta: ""Las Relaciones internacionales, Reflexiones y Avances""",MEDELLÍN, 2015-05-20 , 2015-05-20 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Foro internacional derecho penitenciario y política criminal,MEDELLÍN, 2015-05-15 , 2015-05-15 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Foro Delitos Informáticos y Ciber Seguridad,MEDELLÍN, 2015-05-12 , 2015-05-12 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,Conferencia proceso contravencional y conciliación en tránsito.,MEDELLÍN, 2015-05-06 , 2015-05-06 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,Foro la Fiducia Mercantil,MEDELLÍN, 2015-04-21 , 2015-04-21 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"Seminario primeras jornadas de criminología, nuevo discurso criminológico, positivista y  mecanismos efectivos de control social",MEDELLÍN, 2015-04-16 , 2015-04-17 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Foro la Actualidad de la Filosofía del Derecho,MEDELLÍN, 2015-04-14 , 2015-04-14 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Jornadas de Derecho Penal: una mirada al proceso de extradición en Colombia y al sistema   Penal Acusatorio Colombiano,MEDELLÍN, 2015-03-19 , 2015-03-20 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Jornadas de Derecho Penal con el tema una mirada al proceso de extradición en Colombia,MEDELLÍN, 2015-03-19 , 2015-03-19 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Foro la Actualidad del Derecho Público,MEDELLÍN, 2015-03-10 , 2015-03-10 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,Foro Democracia y Liderazgo,MEDELLÍN, 2015-03-09 , 2015-03-09 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,Congreso Internacional de Derecho Comparado,MEDELLÍN, 2015-02-24 , 2015-02-24 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,"Foro Regional, para establecer la Nueva Política de Drogas en Colombia",MEDELLÍN, 2014-11-27 , 2014-11-27 , Nacional," Compilador de memorias , Organizador , Ponente Instituciones asociadas", Ministerio De Justicia Y Del Derecho - Minjusticia,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Vulneración a la última ratio y presunción de inocencia del derecho penal,MEDELLÍN, 2014-10-16 , 2014-10-16 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,organizador del evento: Del contrainterogatorio,MEDELLÍN, 2014-08-22 , 2014-08-23 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,CONFERENCIA: FILOSOFIA DEL DERECHO PRIVADO. DR CARLOS PETIT,MANIZALES, 2013-11-05 , 2013-11-06 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,SEMINARIO TEORIA DEL DERECHO. Dr Lucas Arrimada (UBA Argentina),MANIZALES, 2013-09-30 , 2013-10-01 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,IV ENCUENTRO INTERNACIONAL JUSTICIA CONSTITUCIONAL. COORGANIZA U CALDAS Y FUNLAM,MANIZALES, 2013-09-26 , 2013-09-28 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD DE CALDAS,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,I FORO DE DERECHO PUBLICO: SOBRE LA PAZ Y LA REPARACION,MANIZALES, 2013-09-02 , 2013-09-03 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación Funlam 2013,MEDELLÍN, 2013-08-01 ,  , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,CONGRESO INTERNACIONAL DE FILOSOFIA DEL DERECHO. U LIBRE E INSTITUTO NEWTON PAIVA,BOGOTÁ, 2013-04-17 , 2013-04-19 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD LIBRE DE COLOMBIA,Tipo de vinculación Gestionadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,III CONGRESO INTERNACIONAL JUSTICIA CONSTITUCIONAL. COORGANIZA U CALDAS Y FUNLAM,MANIZALES, 2012-11-29 , 2012-12-01 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD DE CALDAS,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Congreso,IV Congreso iberoamericano Soporte al Conocimiento con Tecnología SOCOTE 2012,BUCARAMANGA, 2012-10-01 ,  , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD PONTIFICIA BOLIVARIANA SECCIONAL BUCARAMANGA,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,CONFERENCIA INTERRUPCION VOLUNTARIA DEL EMBARAZO EN COLOMBIA,MEDELLÍN, 2012-01-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,FORO EDUCATIVO: REFLEXIONES SOBRE LA CONSTRUCCION DE UNA CULTURA DE PAZ EN EL AMBITO SOCIOEDUCATIVO,MEDELLÍN, 2012-01-01 ,  , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,SIMPOSIO SOBRE LA LEY DE ATENCION INTEGRAL A VICTIMAS,MEDELLÍN, 2012-01-01 ,  , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,"Primer Encuentro de Participacion, Ciudadania y Ambiente",SABANETA, 2011-05-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,responsabilidad civil extracontractual,MEDELLÍN, 2011-01-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Responsabilidad Civil Extracontractual,MEDELLÍN, 2011-01-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,"""AL FIN, ¿QUE SON LOS PRINCIPIOS?""",MEDELLÍN, 2011-01-01 ,  , Nacional, Organizador Instituciones asociadas, Fundación Universitaria Autónoma De Las Américas,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"Seminario Conflicto Interno en Colombia ""Constitución, Nación y Conflicto""",MEDELLÍN, 2011-01-01 ,  , Nacional, Organizador Instituciones asociadas, CORPORACIÓN UNIVERSITARIA REMINGTON,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Evento académico del día del Abogado: Ejercicio de la profesión de la abogacia: Ventajas y Responsabilidades legales y disciplinarias.,MEDELLÍN, 2010-06-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Encuentro,III Encuentro Nodo Antioquia de la Red de Grupos y Centros de Investigación Jurídica y Socio Jurídica de Colombia,MEDELLÍN, 2010-05-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CES,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Cátedra Libre: Emergencia Social en Salud,MEDELLÍN, 2010-03-01 , 2010-03-01 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Cátedra Libre: Emergencia Social en Salud,MEDELLÍN, 2010-03-01 ,  , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Muestra Empresarial,ITAGÜÍ, 2010-01-01 ,  , null, Organizador Instituciones asociadas, Corporacion Universitaria UdeColombia,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Seminario de Propiedad Intelectual,MEDELLÍN, 2009-10-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Seminario de Propiedad Intelectual,MEDELLÍN, 2009-10-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Otro,Foro de Decanos Experiencias significativas en la enseñanza del Derecho,BOGOTÁ, 2009-10-01 ,  , null, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,Seminario de Propiedad Intelectual,MEDELLÍN, 2009-09-01 , 2009-09-01 , Nacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Simposio,II Seminario Internacional de Derecho e Interes Publico Derechos Constitucionales,MEDELLÍN, 2009-08-01 ,  , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
JURIDICAS Y SOCIALES,Eventos Científicos,Seminario,"II Seminario Internacional de Derecho e Interés Público ""Derechos Constitucionales""",MEDELLÍN, 2009-08-01 ,  , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
